'Time and date','FP1-F7','F7-T7','T7-P7','P7-O1','FP1-F3','F3-C3','C3-P3','P3-O1','FP2-F4','F4-C4','C4-P4','P4-O2','FP2-F8','F8-T8','T8-P8','P8-O2','FZ-CZ','CZ-PZ','P7-T7','T7-FT9','FT9-FT10','FT10-T8','T8-P8','ECG'
'[22:54:25.828 08/07/2079]',-5.079,41.807,-24.615,-42.589,-16.020,-33.211,49.231,-29.695,-4.689,-50.794,66.813,24.615,-11.722,3.126,2.735,40.635,9.768,1.563,25.397,-15.629,-23.443,-14.847,2.735,-0.391
'[22:54:25.832 08/07/2079]',-5.079,46.886,-28.523,-47.668,-14.457,-30.476,37.900,-26.178,-0.391,-56.264,60.562,19.145,-8.987,-2.344,1.172,33.602,12.503,-8.596,29.304,-9.768,-26.178,-22.271,1.172,-2.344
'[22:54:25.836 08/07/2079]',-12.112,39.463,-32.821,-55.873,-21.880,-40.635,34.383,-32.821,-1.954,-61.343,59.389,14.457,-12.503,2.735,-0.391,20.708,9.377,-11.722,33.602,-6.252,-23.443,-19.145,-0.391,-8.205
'[22:54:25.840 08/07/2079]',-3.126,31.258,-33.993,-42.979,-16.020,-40.635,40.635,-32.430,-1.954,-64.860,67.204,16.801,-9.768,-0.391,3.516,24.615,7.814,-9.377,34.774,-10.159,-10.940,-21.880,3.516,-16.801
'[22:54:25.844 08/07/2079]',-9.768,38.681,-35.165,-50.012,-20.708,-43.370,42.589,-34.774,0.000,-61.343,63.687,13.675,-4.298,11.331,-7.424,16.801,7.424,-12.503,35.946,-7.424,-16.020,-8.205,-7.424,-32.430
'[22:54:25.848 08/07/2079]',-33.602,40.635,-45.324,-45.324,-31.258,-58.217,35.946,-28.913,0.391,-61.734,61.734,20.317,-5.470,10.159,-2.344,19.145,7.424,-17.582,46.105,-7.814,-13.675,-10.549,-2.344,-35.556
'[22:54:25.852 08/07/2079]',-21.099,28.523,-45.714,-35.946,-27.741,-53.529,39.853,-33.211,-4.298,-65.250,72.283,18.364,-13.284,2.735,-1.954,33.602,5.861,-12.503,46.496,-8.596,-16.410,-12.894,-1.954,-46.105
'[22:54:25.855 08/07/2079]',-12.503,30.085,-50.403,-35.946,-15.238,-59.780,39.463,-33.211,-2.344,-66.813,75.409,21.490,-19.536,0.391,6.642,40.635,7.424,-14.457,51.184,-17.973,-33.602,-7.814,6.642,-49.621
'[22:54:25.859 08/07/2079]',-16.020,39.072,-49.231,-39.853,-17.192,-59.780,37.118,-26.178,-0.391,-63.687,67.985,20.708,-15.238,0.391,7.424,31.258,11.722,-17.973,50.012,-16.020,-25.397,-15.629,7.424,-49.621
'[22:54:25.863 08/07/2079]',-11.722,37.509,-44.542,-42.589,-13.284,-39.853,22.271,-29.695,1.954,-62.515,68.767,12.503,-9.768,5.470,4.689,20.317,14.847,-13.675,45.324,-2.735,-27.741,-14.457,4.689,-49.231
'[22:54:25.867 08/07/2079]',-7.814,46.886,-42.589,-38.681,-4.689,-37.900,30.476,-29.695,8.205,-56.264,72.674,7.033,-7.424,16.801,5.079,16.801,15.629,-7.033,43.370,-11.722,-27.741,-2.344,5.079,-42.979
'[22:54:25.871 08/07/2079]',-11.331,42.589,-37.900,-45.324,-3.907,-44.542,33.993,-37.118,10.940,-50.794,73.065,1.172,2.344,14.457,-6.252,23.443,16.801,-7.814,38.681,-10.549,-14.847,-6.642,-6.252,-61.343
'[22:54:25.875 08/07/2079]',-11.331,39.853,-32.821,-45.714,-9.377,-37.509,30.867,-33.602,7.424,-48.840,77.363,-0.391,-4.689,6.252,10.940,22.271,16.020,-4.689,33.602,-10.549,-23.443,-10.159,10.940,-116.044
'[22:54:25.879 08/07/2079]',-26.178,51.575,-29.695,-43.761,-16.020,-39.072,35.946,-28.523,5.470,-45.714,75.018,1.954,-14.847,8.596,13.284,28.523,17.192,-0.781,30.476,-16.410,-26.960,-8.205,13.284,-221.538
'[22:54:25.883 08/07/2079]',-40.244,57.436,-26.178,-50.403,-27.350,-41.807,39.853,-29.304,4.298,-44.542,69.548,1.563,-11.331,2.344,12.112,27.350,17.582,-5.470,26.960,-13.675,-22.662,-11.331,12.112,-308.669
'[22:54:25.887 08/07/2079]',-39.853,60.952,-26.569,-48.840,-32.430,-30.867,38.291,-29.304,4.298,-37.900,76.190,-12.112,-10.159,8.596,16.801,14.457,19.927,-5.470,27.350,-6.642,-27.741,-8.987,16.801,-298.510
'[22:54:25.891 08/07/2079]',-33.993,69.158,-28.523,-43.761,-26.960,-17.973,36.337,-28.132,7.424,-36.728,78.144,-11.722,-7.814,11.331,14.847,18.364,23.053,-1.172,29.304,-5.861,-25.788,-9.377,14.847,-152.381
'[22:54:25.895 08/07/2079]',-17.582,51.575,-34.774,-41.416,-23.053,-28.132,36.728,-28.132,6.642,-33.993,75.800,-13.284,-5.861,23.053,0.391,16.801,21.099,-3.516,35.556,-14.066,-17.973,0.391,0.391,86.349
'[22:54:25.898 08/07/2079]',-11.331,49.231,-42.589,-48.840,-19.145,-34.383,33.211,-32.821,5.861,-34.774,71.111,-22.271,-2.344,16.801,4.298,0.000,18.364,-6.252,43.370,-8.596,-11.331,-8.596,4.298,348.523
'[22:54:25.902 08/07/2079]',-12.503,35.165,-42.198,-46.105,-26.960,-38.291,31.648,-32.039,-5.079,-38.681,69.158,-5.861,-10.159,3.907,5.470,17.582,10.940,0.000,42.979,0.000,-8.596,-26.178,5.470,491.917
'[22:54:25.906 08/07/2079]',-22.662,32.430,-42.979,-45.714,-28.913,-44.933,34.774,-39.853,-12.112,-41.416,66.032,-3.516,-11.722,-2.735,-0.391,24.225,5.861,0.000,43.761,-2.735,0.391,-29.304,-0.391,466.520
'[22:54:25.910 08/07/2079]',-23.053,44.542,-49.621,-52.357,-22.271,-57.045,38.681,-39.853,-13.675,-46.496,58.217,-9.377,-9.768,-12.503,-0.391,11.331,0.000,-4.689,50.403,1.563,-6.252,-37.509,-0.391,287.961
'[22:54:25.914 08/07/2079]',-26.960,44.933,-39.463,-67.204,-26.569,-44.151,27.350,-45.324,-13.284,-47.668,62.515,-19.927,-13.284,-3.126,-5.861,3.907,-1.563,-5.470,40.244,12.112,-29.304,-27.350,-5.861,54.701
'[22:54:25.918 08/07/2079]',-30.476,60.562,-39.072,-58.217,-29.695,-33.211,33.602,-37.118,-11.331,-42.198,68.376,-5.861,-18.364,7.814,-6.642,24.615,1.954,3.126,39.853,-6.252,-38.291,-17.192,-6.642,-151.209
'[22:54:25.922 08/07/2079]',-1.172,55.092,-39.853,-52.357,-18.755,-23.834,42.589,-37.118,-5.470,-34.774,79.316,-1.563,-18.755,29.695,-3.516,29.695,7.033,5.861,40.635,-13.284,-57.436,4.298,-3.516,-299.292
'[22:54:25.926 08/07/2079]',-4.298,60.171,-26.178,-52.357,-20.317,-21.099,38.681,-19.145,-5.470,-38.681,74.237,15.629,-15.238,16.020,3.516,40.244,10.549,7.424,26.960,-10.549,-57.045,-9.768,3.516,-318.437
'[22:54:25.930 08/07/2079]',-7.033,70.330,-27.350,-50.403,-16.410,-16.020,33.993,-15.629,-1.954,-32.821,66.813,18.364,-15.238,-0.781,28.523,37.900,16.410,10.159,28.132,-14.457,-63.687,-25.788,28.523,-240.293
'[22:54:25.934 08/07/2079]',1.954,73.846,-24.225,-51.966,-2.344,-16.020,37.509,-18.364,1.954,-37.118,63.297,15.238,-6.252,-9.377,29.695,30.867,14.457,6.642,25.006,-17.973,-55.482,-28.913,29.695,-137.534
'[22:54:25.938 08/07/2079]',3.126,65.641,-28.913,-58.217,6.252,-29.695,32.430,-27.350,0.781,-45.324,65.641,10.549,-5.079,-19.536,25.397,32.430,8.205,0.781,29.695,-17.582,-52.747,-37.118,25.397,-55.482
'[22:54:25.941 08/07/2079]',-3.126,62.515,-30.085,-56.654,-8.987,-23.053,30.085,-25.006,-2.344,-48.059,66.813,8.987,-12.112,-17.582,21.880,34.383,9.377,-1.954,30.867,-18.755,-56.654,-35.165,21.880,-36.337
'[22:54:25.945 08/07/2079]',-10.940,69.158,-28.523,-53.138,0.000,-30.867,28.913,-21.490,-3.126,-50.794,63.687,8.596,-16.410,-8.987,9.377,34.383,9.768,-4.298,29.304,-26.960,-51.184,-22.271,9.377,-62.515
'[22:54:25.949 08/07/2079]',-10.549,56.264,-33.602,-50.794,-10.549,-39.072,30.867,-19.145,-4.689,-53.529,58.608,8.987,-19.145,-11.722,7.424,33.211,7.424,-10.159,34.383,-24.225,-50.403,-25.788,7.424,-100.415
'[22:54:25.953 08/07/2079]',-1.172,46.886,-22.271,-62.125,-26.960,-23.443,34.383,-21.880,-1.954,-48.840,58.608,0.391,-16.020,-12.112,10.159,26.178,10.159,-7.814,23.053,-13.675,-52.747,-33.211,10.159,-120.733
'[22:54:25.957 08/07/2079]',-1.172,36.728,-20.708,-52.747,-17.582,-21.880,20.317,-19.145,-0.391,-51.184,56.264,6.642,-14.847,-16.801,4.298,38.681,8.596,-8.987,21.490,-15.629,-48.840,-28.523,4.298,-103.932
'[22:54:25.961 08/07/2079]',-6.642,38.291,-28.523,-55.482,-15.629,-29.695,21.099,-27.741,1.563,-54.701,53.919,-0.391,-6.252,-21.490,1.954,26.569,5.470,-12.503,29.304,-19.927,-32.430,-32.039,1.954,-90.647
'[22:54:25.965 08/07/2079]',14.457,21.490,-28.913,-57.436,-38.681,-7.424,17.973,-22.662,0.000,-57.436,53.919,-1.172,-7.033,-20.317,0.391,23.834,9.377,-14.847,29.695,-7.814,-42.979,-32.430,0.391,-83.614
'[22:54:25.969 08/07/2079]',-30.476,58.217,-26.178,-42.198,-8.987,-35.165,16.801,-13.284,-1.172,-56.264,54.701,10.159,-8.987,-27.741,0.391,45.714,5.861,-13.284,26.960,-20.708,-33.211,-28.523,0.391,-80.488
'[22:54:25.973 08/07/2079]',-5.470,51.966,-37.118,-39.463,3.126,-32.821,23.443,-24.615,0.391,-57.045,58.217,3.907,-10.159,-32.039,11.331,39.072,6.642,-14.066,37.900,-28.523,-31.258,-31.258,11.331,-72.674
'[22:54:25.977 08/07/2079]',-8.596,56.654,-27.741,-50.012,-3.126,-27.350,25.006,-24.615,9.377,-54.310,48.840,-0.781,-5.861,-9.377,-1.172,21.490,9.377,-16.020,28.523,-23.443,-25.006,-19.145,-1.172,-74.237
'[22:54:25.980 08/07/2079]',-13.284,63.297,-27.350,-55.873,4.298,-37.509,24.225,-25.006,10.549,-55.873,48.840,-8.596,-8.205,-13.284,2.735,14.066,8.205,-16.801,28.132,-21.099,-25.788,-25.788,2.735,-63.687
'[22:54:25.984 08/07/2079]',-13.675,49.621,-39.072,-49.231,-7.814,-26.960,19.927,-37.509,11.722,-55.092,51.184,-19.145,-6.642,-12.894,-0.781,10.940,5.861,-10.549,39.853,-19.536,-21.880,-25.788,-0.781,-55.873
'[22:54:25.988 08/07/2079]',-32.430,49.621,-28.913,-53.919,-28.132,-14.847,18.364,-41.026,5.470,-54.310,56.264,-24.225,-11.722,-4.298,-10.159,11.331,7.814,-11.331,29.695,-17.582,-16.801,-22.271,-10.159,-45.714
'[22:54:25.992 08/07/2079]',-28.913,49.231,-23.834,-48.059,-23.834,-18.364,17.192,-25.788,0.391,-48.449,52.747,-22.271,-11.331,-11.331,-0.391,7.033,9.377,-8.987,24.615,-10.549,-15.238,-27.350,-0.391,-46.105
'[22:54:25.996 08/07/2079]',-8.205,42.589,-33.993,-35.946,-16.020,-16.801,15.238,-17.582,1.563,-43.370,49.621,-9.377,-5.470,-9.377,-5.079,20.708,12.503,-4.298,34.774,-16.801,-13.284,-21.099,-5.079,-46.886
'[22:54:26.000 08/07/2079]',-10.940,43.370,-26.960,-44.151,-19.927,-19.145,21.099,-20.708,3.516,-37.118,44.151,-22.662,-3.516,-11.722,-2.344,6.642,14.847,-7.424,27.741,-19.536,-12.894,-18.755,-2.344,-43.370
'[22:54:26.004 08/07/2079]',12.112,37.118,-26.569,-32.821,2.735,-26.569,31.648,-18.364,11.722,-29.695,49.621,-20.317,5.861,-10.549,1.172,14.457,18.755,-5.079,27.350,-14.457,-8.596,-19.145,1.172,-36.728
'[22:54:26.008 08/07/2079]',45.714,10.940,-26.178,-30.476,5.079,-21.490,33.211,-17.973,16.410,-26.960,50.403,-18.364,9.377,-13.284,0.781,23.834,20.708,-3.126,26.960,-15.629,-12.894,-17.582,0.781,-32.430
'[22:54:26.012 08/07/2079]',-28.132,60.952,-26.569,-27.741,-0.391,-30.867,26.960,-17.582,11.722,-32.039,43.761,-22.662,1.954,-14.066,-6.252,19.536,19.536,-6.642,27.350,-22.271,-4.689,-14.847,-6.252,-38.681
'[22:54:26.016 08/07/2079]',-30.085,67.985,-25.006,-38.681,6.642,-35.556,29.304,-27.350,12.112,-29.695,49.621,-33.602,3.516,-5.079,-3.907,3.907,19.145,-8.205,25.788,-18.364,-0.781,-15.629,-3.907,-42.979
'[22:54:26.020 08/07/2079]',-21.880,55.092,-24.615,-37.509,-8.205,-32.039,32.039,-21.880,4.298,-29.695,54.701,-25.788,-1.563,2.344,-7.033,10.549,16.801,-1.563,25.397,-12.503,-7.033,-10.549,-7.033,-48.059
'[22:54:26.023 08/07/2079]',-33.602,61.343,-35.556,-36.337,-22.662,-27.741,34.774,-28.132,2.735,-28.913,60.171,-28.913,2.344,10.549,-11.331,3.907,15.629,1.954,36.337,-19.145,-6.642,0.391,-11.331,-43.370
'[22:54:26.027 08/07/2079]',-16.410,44.151,-30.867,-38.681,-16.801,-32.821,40.635,-33.211,2.344,-26.569,63.297,-37.118,3.516,14.066,-7.424,-8.596,12.112,2.344,31.648,-17.192,1.563,0.391,-7.424,-42.589
'[22:54:26.031 08/07/2079]',-0.781,35.556,-25.006,-39.463,-16.020,-34.774,43.761,-23.443,2.344,-27.350,64.469,-26.178,5.861,10.940,3.126,-7.424,12.894,2.735,25.788,-13.284,-1.172,-3.126,3.126,-33.602
'[22:54:26.035 08/07/2079]',-11.331,38.291,-26.178,-31.648,-10.940,-28.913,32.430,-23.053,0.000,-29.304,63.297,-21.490,7.814,5.861,-0.781,-1.563,8.596,6.642,26.960,-14.457,9.768,-7.814,-0.781,-27.741
'[22:54:26.039 08/07/2079]',-2.344,36.337,-19.536,-26.960,5.470,-34.774,34.383,-19.145,-3.126,-37.118,66.813,-13.284,1.172,-0.391,3.516,7.814,7.033,5.861,20.317,-19.927,10.549,-13.284,3.516,-23.053
'[22:54:26.043 08/07/2079]',-12.894,40.244,-26.960,-29.695,-3.516,-41.026,28.523,-13.284,-1.563,-41.416,59.389,-13.284,2.344,-5.861,8.596,-2.735,6.252,-0.391,27.741,-12.503,0.781,-19.145,8.596,-30.476
'[22:54:26.047 08/07/2079]',1.954,31.648,-26.569,-29.304,-0.391,-41.026,27.350,-7.814,-0.391,-39.853,55.873,-13.284,8.987,-11.331,8.987,-3.907,9.377,0.781,27.350,-7.033,-1.172,-23.053,8.987,-39.853
'[22:54:26.051 08/07/2079]',-5.861,37.900,-28.132,-26.960,-1.172,-48.840,38.291,-11.722,3.126,-39.853,57.045,-17.192,5.861,4.689,-7.033,-0.391,5.470,1.172,28.913,-16.020,-8.205,-2.344,-7.033,-43.761
'[22:54:26.055 08/07/2079]',0.781,34.383,-24.225,-27.350,3.126,-43.761,43.370,-19.927,3.126,-39.463,60.952,-16.020,6.642,5.861,-7.424,2.735,7.033,-1.172,25.006,-16.410,1.172,-0.781,-7.424,-39.853
'[22:54:26.059 08/07/2079]',7.424,34.774,-28.523,-28.132,-1.172,-34.774,35.556,-13.675,1.172,-39.853,55.873,-10.159,8.596,3.907,-12.503,7.033,7.424,-3.126,29.304,-17.192,1.563,-3.126,-12.503,-34.383
'[22:54:26.063 08/07/2079]',-5.079,38.291,-28.523,-24.615,-2.344,-39.463,28.913,-7.814,-0.391,-42.198,48.840,-3.126,3.516,14.066,-23.443,7.814,4.689,-4.689,29.304,-22.271,10.940,3.126,-23.443,-28.913
'[22:54:26.066 08/07/2079]',-1.172,39.072,-32.821,-31.258,0.000,-35.165,23.443,-15.629,0.391,-46.496,41.807,-10.159,7.033,8.987,-22.662,-8.596,3.907,-13.284,33.602,-23.053,19.145,-1.563,-22.662,-28.132
'[22:54:26.070 08/07/2079]',-8.205,36.728,-36.337,-31.648,-9.768,-33.602,20.708,-16.801,1.563,-45.714,40.635,-16.801,10.159,-4.689,-14.457,-11.331,2.735,-16.801,37.118,-16.801,15.238,-14.847,-14.457,-28.132
'[22:54:26.074 08/07/2079]',-3.907,29.695,-41.416,-24.615,-3.126,-44.542,23.443,-16.801,3.516,-41.807,39.072,-9.768,9.768,0.391,-12.503,-6.252,2.344,-14.847,42.198,-15.238,11.331,-6.642,-12.503,-25.397
'[22:54:26.078 08/07/2079]',-17.582,37.118,-44.933,-29.304,-7.424,-47.277,25.397,-24.615,4.689,-40.635,32.821,-14.066,8.205,-0.391,-13.675,-11.722,0.781,-16.020,45.714,-19.927,12.503,-3.126,-13.675,-18.755
'[22:54:26.082 08/07/2079]',0.781,32.039,-45.324,-37.118,0.000,-44.151,20.317,-24.615,0.000,-42.589,30.476,-21.490,7.424,-7.424,-12.894,-20.708,0.781,-16.801,46.105,-12.503,7.814,-10.159,-12.894,-12.112
'[22:54:26.086 08/07/2079]',4.689,23.053,-47.668,-29.695,0.391,-55.482,24.615,-17.582,3.126,-38.681,31.258,-11.722,12.503,-3.126,-12.503,-11.722,-1.172,-7.424,48.449,-9.377,11.722,-11.331,-12.503,-9.768
'[22:54:26.090 08/07/2079]',0.391,18.755,-44.933,-29.304,-7.814,-40.635,16.410,-23.443,12.112,-39.853,30.085,-9.377,22.271,2.735,-26.178,-6.252,-1.172,-4.689,45.714,-14.457,18.364,-3.126,-26.178,-8.596
'[22:54:26.094 08/07/2079]',-8.596,29.695,-40.244,-34.774,-17.582,-28.523,13.284,-21.490,11.722,-41.026,24.615,-27.350,19.536,0.391,-28.523,-22.662,0.000,-10.549,41.026,-20.708,14.066,-1.172,-28.523,-6.642
'[22:54:26.098 08/07/2079]',-14.457,35.946,-38.291,-23.053,-13.284,-33.211,16.801,-10.549,19.927,-35.556,27.350,-15.238,31.648,-3.126,-17.582,-13.675,3.907,-5.079,39.072,-14.847,21.099,-8.596,-17.582,-5.079
'[22:54:26.102 08/07/2079]',-21.490,37.900,-39.853,-24.225,-22.271,-29.695,20.317,-16.801,18.364,-29.304,31.648,-15.238,22.662,0.391,-14.457,-2.344,3.126,0.000,40.635,-16.410,3.516,-0.391,-14.457,-3.516
'[22:54:26.105 08/07/2079]',1.563,33.211,-34.383,-26.960,0.391,-35.946,27.741,-18.755,8.987,-25.397,37.900,-24.225,9.377,-1.563,-9.768,0.000,6.252,-1.172,35.165,-21.490,-5.079,1.563,-9.768,-2.735
'[22:54:26.109 08/07/2079]',0.391,28.132,-30.476,-28.132,6.252,-47.277,25.006,-13.675,12.112,-20.317,33.602,-28.523,15.629,0.391,-4.689,-13.675,8.596,0.391,31.258,-11.722,3.907,0.000,-4.689,-1.563
'[22:54:26.113 08/07/2079]',-8.205,26.569,-34.383,-24.615,-7.424,-41.807,17.192,-8.205,15.238,-20.317,31.648,-18.364,13.284,3.907,-9.377,0.391,10.159,0.391,35.165,-13.675,1.172,-0.781,-9.377,-1.172
'[22:54:26.117 08/07/2079]',-15.629,26.569,-34.774,-29.304,-16.410,-39.853,19.927,-17.192,8.987,-19.145,30.476,-36.337,6.252,9.768,-17.192,-14.847,7.033,-0.391,35.556,-21.099,5.470,7.814,-17.192,-0.781
'[22:54:26.121 08/07/2079]',-23.834,25.397,-33.993,-28.523,-19.927,-43.761,26.960,-24.225,16.410,-24.225,34.383,-44.151,15.629,-1.954,-11.331,-19.145,2.344,-0.391,34.774,-21.099,15.238,-1.172,-11.331,-0.391
'[22:54:26.125 08/07/2079]',-24.225,41.416,-31.648,-27.741,-7.424,-38.681,23.834,-20.317,17.192,-28.523,35.556,-29.695,14.847,5.079,-14.457,-11.331,1.954,1.954,32.430,-21.099,12.894,1.172,-14.457,0.000
'[22:54:26.129 08/07/2079]',-7.424,41.026,-37.509,-30.476,1.954,-42.979,26.960,-21.490,8.596,-30.867,34.383,-25.788,6.642,0.781,-8.205,-12.503,-1.172,3.126,38.291,-24.225,-2.344,2.344,-8.205,0.391
'[22:54:26.133 08/07/2079]',20.317,27.350,-24.615,-39.463,7.033,-37.509,37.118,-23.834,9.377,-30.476,41.416,-27.741,11.722,4.689,-3.126,-20.708,0.781,5.470,25.397,-23.834,-0.391,3.126,-3.126,0.391
'[22:54:26.137 08/07/2079]',14.066,23.443,-20.708,-28.913,-2.344,-16.020,24.225,-17.973,4.298,-30.867,45.324,-14.457,8.987,18.755,-12.503,-10.549,3.126,5.861,21.490,-18.364,5.079,9.377,-12.503,0.391
'[22:54:26.141 08/07/2079]',12.503,15.238,-26.569,-23.443,-12.112,-20.708,23.053,-12.503,-1.954,-32.430,45.324,-12.112,3.126,1.954,-3.907,-1.954,1.172,3.907,27.350,-17.973,-1.563,-3.516,-3.907,0.391
'[22:54:26.145 08/07/2079]',26.960,-17.973,-27.350,-27.741,-27.350,-29.695,25.788,-14.457,1.954,-36.728,37.900,-23.443,1.172,-2.735,-1.954,-15.629,0.000,-1.954,28.132,-21.099,-3.126,-2.344,-1.954,0.391
'[22:54:26.148 08/07/2079]',-58.608,56.264,-26.178,-26.960,-11.331,-48.059,16.410,-13.284,6.642,-43.761,31.648,-24.225,2.735,-7.424,2.735,-27.741,-1.954,-11.722,26.960,-19.145,11.331,-9.377,2.735,0.391
'[22:54:26.152 08/07/2079]',-39.463,43.370,-30.085,-26.569,-12.894,-46.886,11.722,-5.470,12.112,-42.979,24.615,-11.331,7.424,-18.364,3.126,-9.377,-3.516,-10.940,30.867,-16.410,0.391,-18.755,3.126,0.391
'[22:54:26.156 08/07/2079]',-25.397,26.960,-32.821,-30.867,-6.252,-51.575,12.112,-16.801,8.205,-41.026,25.788,-14.066,1.563,-9.768,-0.781,-10.549,-1.563,-12.894,33.602,-22.271,0.000,-6.252,-0.781,0.391
'[22:54:26.160 08/07/2079]',-42.589,45.714,-24.225,-34.383,-11.331,-44.542,16.020,-15.629,7.033,-34.383,22.662,-10.549,5.470,-1.563,-2.344,-15.238,0.391,-13.284,25.006,-24.225,10.549,0.000,-2.344,0.781
'[22:54:26.164 08/07/2079]',-24.615,32.821,-28.132,-37.509,-18.755,-34.774,10.940,-14.066,5.861,-31.648,20.708,-16.410,8.596,-3.126,-8.596,-17.192,1.954,-14.457,28.913,-16.410,5.861,-4.689,-8.596,0.781
'[22:54:26.168 08/07/2079]',-6.252,18.755,-40.244,-28.913,-14.847,-36.337,10.549,-16.020,2.735,-30.476,20.708,-14.457,3.907,-6.252,-6.252,-11.331,0.391,-12.894,41.026,-19.145,-0.391,-4.689,-6.252,1.172
'[22:54:26.172 08/07/2079]',-14.066,33.211,-31.258,-31.258,-6.642,-42.198,25.397,-19.536,1.563,-35.165,28.132,-12.894,0.391,-10.940,-2.735,-3.516,0.000,-13.284,32.039,-24.615,-0.391,-5.861,-2.735,0.781
'[22:54:26.176 08/07/2079]',-9.768,42.589,-35.946,-29.695,-1.563,-29.304,5.079,-7.424,11.331,-39.072,20.708,-7.814,10.549,-8.596,-8.205,-7.424,1.172,-17.582,36.728,-16.410,-5.861,-10.549,-8.205,1.172
'[22:54:26.180 08/07/2079]',-0.391,36.728,-37.118,-27.350,2.735,-27.350,-4.689,0.391,12.503,-40.635,14.457,1.172,7.424,-5.861,-13.675,0.781,3.516,-19.145,37.900,-18.364,-10.940,-7.033,-13.675,1.563
'[22:54:26.184 08/07/2079]',-19.536,41.807,-32.430,-32.821,-8.987,-30.476,5.861,-9.377,8.205,-37.118,14.457,-7.814,6.252,-6.642,-12.112,-8.987,2.344,-15.629,33.211,-22.271,-3.907,-5.470,-12.112,3.516
'[22:54:26.188 08/07/2079]',-17.192,43.370,-35.165,-31.648,-7.814,-26.569,8.596,-15.629,13.284,-32.039,17.192,-11.722,18.755,0.391,-19.145,-12.503,5.470,-11.331,35.946,-22.271,7.033,-0.391,-19.145,5.079
'[22:54:26.191 08/07/2079]',-19.536,36.337,-34.774,-27.350,-9.768,-34.383,11.722,-12.503,7.033,-29.695,19.927,-10.159,12.503,-4.689,-14.066,-6.642,5.470,-7.424,35.556,-21.099,7.814,-4.298,-14.066,3.907
'[22:54:26.195 08/07/2079]',-26.960,45.324,-30.867,-34.774,-13.675,-34.774,18.364,-17.973,2.344,-28.523,19.927,-18.364,7.424,-1.172,-17.192,-13.675,6.252,-2.344,31.648,-26.960,8.596,0.000,-17.192,1.563
'[22:54:26.199 08/07/2079]',-22.662,53.138,-30.085,-37.509,-9.377,-25.006,15.629,-18.755,4.689,-28.523,21.490,-21.880,10.159,1.954,-19.927,-17.192,9.377,-3.126,30.867,-28.132,10.159,-0.391,-19.927,-0.391
'[22:54:26.203 08/07/2079]',-24.225,56.264,-29.304,-33.211,-24.615,-13.284,16.410,-10.159,3.516,-28.913,23.053,-12.503,10.549,5.079,-22.662,-8.596,7.814,-0.781,30.085,-23.053,1.954,-0.781,-22.662,0.391
'[22:54:26.207 08/07/2079]',-25.006,61.734,-34.383,-37.118,-25.006,-11.722,19.145,-18.364,3.907,-31.648,22.271,-20.317,14.457,-3.126,-24.225,-12.894,5.079,-0.781,35.165,-21.490,1.172,-8.205,-24.225,-0.781
'[22:54:26.211 08/07/2079]',-16.020,49.621,-35.165,-32.821,-18.755,-20.708,24.615,-19.536,4.298,-26.178,18.755,-22.662,12.112,-5.861,-10.159,-20.317,3.126,-0.781,35.946,-30.867,2.735,-3.907,-10.159,0.391
'[22:54:26.215 08/07/2079]',-24.615,59.389,-34.383,-31.648,-14.847,-32.821,26.178,-11.722,3.907,-23.834,21.490,-15.629,14.066,-6.642,-7.033,-14.066,4.298,-3.516,35.165,-26.569,-1.563,-7.033,-7.033,-1.172
'[22:54:26.219 08/07/2079]',-13.284,45.714,-35.946,-35.556,-2.344,-44.542,28.913,-21.880,5.470,-17.192,24.225,-26.178,10.159,-3.126,-0.391,-19.145,2.735,1.172,36.728,-23.834,-1.172,-8.205,-0.391,-1.563
'[22:54:26.223 08/07/2079]',1.954,37.118,-21.099,-28.132,9.377,-21.880,22.271,-21.490,7.033,-12.112,34.774,-17.192,10.159,2.735,0.000,-0.781,11.722,6.252,21.880,-31.648,2.735,-0.391,0.000,-1.954
'[22:54:26.227 08/07/2079]',-6.252,54.310,-23.053,-24.615,2.735,-14.847,21.880,-10.940,8.596,-9.768,35.946,-16.801,11.331,9.768,0.391,-5.470,16.020,8.596,23.834,-33.602,-3.516,3.516,0.391,-1.563
'[22:54:26.230 08/07/2079]',-11.722,63.297,-23.053,-28.132,14.847,-21.490,17.582,-11.722,4.689,-11.722,37.900,-19.145,13.284,5.861,0.781,-8.987,14.847,11.722,23.834,-25.788,-0.781,-3.126,0.781,-0.391
'[22:54:26.234 08/07/2079]',-15.629,59.389,-15.238,-26.960,8.205,-15.629,23.443,-14.847,1.563,-13.284,42.979,-21.099,11.331,-0.781,3.516,-4.298,10.940,17.973,16.020,-30.867,2.344,-2.344,3.516,0.000
'[22:54:26.238 08/07/2079]',2.344,39.463,-21.099,-30.476,-3.516,-13.284,26.960,-19.927,0.391,-17.582,47.668,-21.880,9.377,-0.391,5.861,-7.814,8.987,14.847,21.880,-32.430,-5.079,1.954,5.861,0.000
'[22:54:26.242 08/07/2079]',-4.689,36.728,-19.536,-32.039,-5.470,-25.006,18.755,-8.596,-1.954,-19.145,38.681,-12.894,3.126,10.549,5.079,-15.629,6.642,8.987,20.317,-20.708,-5.079,0.781,5.079,0.000
